tweet_text,sentiment
bom noite fazer tanto falta,0
inatividade paranormal 2 ah poxa querer aqui,0
pena vez pus mao nao durar mt tempo entao nao dar pra fazer quase nada kkkkkkk agr começar deixar gente tá sedentar,0
distração bem vindo,0
fds ir ta ocupar,0
senhora aguento miga,0
saber disfarçar tô feliz cr,0
ah acontecer,0
condição coleção dragon ball adir coisa terrivel ser pobre,0
amo precisar desabafar tudo oq nunca ir ter coragem fe falar pra nunca,0
chenle tao lindisinho,0
tô medo sky,0
caramba mano pain conseguir ganhar mapa último dois série esperar de esse time bizarro,0
ensinar fazer brownie triste,0
merda querer parar ter sonho bosta,0
Gatinho embora agr ot ir ter saudade,0
ver tulipa mãe dar,0
passar centro manhãzinho fazer ficar profundamente triste tanto gente dormir rua pedir comida algo estrutura pra aguentar,0
amo tanto tanto anjir ain,0
achar namorar saco cheio eu,0
lt33 sim exatamente achar barco então kkkkk,0
onde gostar morar futuro ainda resposta pergunto,0
tt levar eu usar tags demais dizer robô sim incomodar querer ajudar sim,0
ruim achar ficar 1 semana Internet ninguém ir sentir falta Kk rir nervoso,0
vc tá tão sumido canal desculpa sempre pôr pra valer férias tá perto,0
gente aguentar mulherela amorzinho,0
cabelo tá crescer tá ficar cacho novo curly boy,0
ai triste fazer tbm,0
dever ter pego alto galera ontem,0
comir pouco tempo maluquinho pra devorar algum coisa,0
querer beber logooooooooo,0
kk ai saber la querer ir pra festinha,0
to sad sad sad,0
querer ver colocar short amanhã c alergia perna,0
falto chorar vejo foto 2016 bonitinha saber,0
ohr em oes medo comprar,0
feliz fico milhões vez feliz,0
to cansar tudo,0
animal,0
geovane deixar sair,0
mainhar ta doidinha camisa lulo to 0 dinheiro p comprar p,0
olhei audio tão curtinho,0
dói tanto imaginar ir ficar feliz estar brasil alessiem brasileiro ir poder conhecer,0
achar q irmã ir tbm n ir,0
to definitivamente exausto lance procurar morador novo querer ter luxo morar sozinho sp,0
fazer analogia mulher sociedade né então retratação sempre soar pouco machista kkkk gosto ler Alfaxalfa betaxalfa betaxômegar nunca achar dois ômega enfim odeio fato beta ser esquecer churrasco,0
gente tô cabelo autoestimar tá enfiar cu tô mto triste cacho,0
ah lol desculpa n dar elnd,0
amiga vc querer conversar ir mudar nada alternativa rápido solução ainda mil história pra viver futuro cheio surpresa entregar pra,0
poxar conhecer esperar massa pra vc associar arte heidajdjajdj,0
algum dia owen ir conseguir ser feliz todo relacionamento desastre,0
força pequenininha mandar bom energia pra ti famílio,0
mal cheguei escola infeliz liga pra ir lá pagar conta,0
achar horrível olhar q amo franquiar perder mão,0
querer tanto achar video raspei cabelo,0
poder ser sonho ne sonho nao pesadelo pq ne,0
dia q dar ce sair,0
mal eleição are bringing out the Worst in,0
entendi q pena eh doce leite caseiro direto mina coiso outro mundo,0
amo,0
fiz,0
chaeyoung Envergonhadinha coisa fofa mundo,0
olá tente sair wattpad entrar novo atualizar página porque aparentemente único problema ler,0
tão surreal formoso,0
todo vez q escutar mine fico vontade ter namoradinho p dedicar música p,0
deixar falar sozinha,0
achar tanto tamanho grupo quanto fato debutar grupo twice etc fazer sucesso ai ninguém ligar porém grande parte flop culpa starship n saber promover direito tipo conceito perfeito ainda cagar,0
outro sala pegar caneta caso mal larguei caneto salo ver usar rosa brilhante 4 cor mt específico caneta falar nada,0
anjo aaaaaaaaaa tô calminha obrigado bebê,0
to muito saudade,0
dormi péssimo acordei parecer caí escada,0
nunca ir esquecer cena,0
sentir falta alguém sim,0
to mt carente ultimamente vsf,0
pra estar lá,0
esquecer vovo celiar chatear,0
último vez q beijar boca fico triste perguntar,0
kkkkkkkkk ai vez,0
ami intro demais tudo em ele perfeito so querer poder ver vivo,0
livro dois fazer tempo autora fazer att to tristir,0
momento aperto coração tornar forte,0
querer ir pro shopping fazer várias comprinha obstáculo dinheiro,0
querer comprar câmerar profissional tão caro limite cartão,0
pqp q acordar 6 manhã to sono total chover neh pq ir ter tênis novo,0
consigo imaginar 283628382 cenario dois pq disbdjsnsjs mto lindos amor Deus podeeeeeeeeeeeeeee,0
pessoal gente saber explicar acontecer porque cards vir agora achar pra explicar ideia acontecer,0
acabar ver tradução sober seleno Gomez to,0
to tisti ir tonalizar cabelo hoje ir pro role Loira,0
ainda dar p ficar relativamente perto pista comum dar p ver tudo hoseok ate sorrir pra florzinha q levei,0
pycnonemosauru nevesi emprestar museu nacional dnpm último trabalhar artigo descrição completo acabar nunca ninguém ir fazer nada tudo sobre bicho artigo caderno,0
querer mt ir trampar short curto dai poder,0
to block to triste,0
nao fico excited outro pessoa ter cadeira relacionar medicina,0
pai matar família dnv,0
pesar semana passado 73 quilo hj pesar 76 óbvio tô sentir mal punir ficar comer,0
tô morrer saudade felipe,0
ler camila ir mva querer tanto fotinhar,0
querer tanto conversar cm saber puxar assunto,0
querer alguém jogar ff comigo,0
ai so querer lasanha logo,0
real rasteira vir onde vc menos esperar aaaaaaaar pergunto Deus pq coisa acontecer cmg,0
difícil tudo voltar novo mesmo dor cabeça mesmo fraqueza indisposição faltar vontade tristeza calafrio toda porrar emoção importar mundo,0
ai perdoa ver agora kakdjadjajfj ri amorzinho Kskdkakx obrigar anja,0
sinto bosta ter estragar amizade,0
querer estar bom love,0
q acontecer tô tão traumatizado n consigo andar ruo tranquilidade qualquer coisinhar assusto pior sensação,0
vez gente pedir ajudar pessoa perceber ligam,0
amidalitar remédio via oral tomar antes fazer devido efeito ainda melhor sentindo pouquinho melhor tomeir medicação direto veia dia agora dever dar certo,0
querer paleta hudar beauty poreeem preço salário,0
status passar mau bocado,0
fazer tempão vejo sinto saudade gente saia direto amo,0
querer passar aniversario to chorar,0
ver cedo errr,0
incomodar pessoa inconveniente,0
ta aqui ó querer mt mulher tb,0
ai saco parar xingar,0
acreditar alma Gêmea,0
lembrar pé manga q casa avó,0
falar assim música meia boca fazer idéia quanto importante vida tanto gente músico ajudar momento complicado vida ficar bem,0
ano q tornar army fiquei muuuito triste ir conseguir ir sim,0
bater tristeza lembro spoiler jason grace,0
cena n sair cabeça mano pisquei kabum tar dar gg,0
velho tirar cachorrar dai dever tá machucar,0
chorar pra organização Paulo trazer desde 2016 dizer,0
money faculdade começar,0
kalel nao fazer nada ruim querer conversar to aq,0
amo mulher unnie preciosa demais,0
Real Gosto Guy causar coreografia i dont needr to be on top q adorar saber fazer,0
saber voltar pra hyuna idol continuar assim oc,0
brinco coisa emocionar,0
coração bater feliz nunca sentir assim gosto gostar eu dois casar certinho amo vc,0
aniversario mãe ta chegar ta todo desanimada,0
onde ta agr tar cmb andar cedo ir fumar cigs junto,0
música fazer chorar,0
dor gargantar melhorar logo,0
linda maravilhoso,0
pq coisa vido q ser tao complicado aaaaar,0
sinto pouco fome obrigado bem vir,0
mãe dar gatinho novo tar aqui casa,0
n reunião 7 querer ter ir revolução haitiano sequelei,0
mãe deixar,0
querer ver dibujar el cielo cinema,0
ficar cada vez mau,0
rei amigo aliver i miss u all sm ha 2 mês tavamos tao bem lá,0
aff q tristezar tá bem notícia,0
nada estás generalizar,0
dizer indiretamente querer companhia ir Pedro becas lol,0
fã Fifth Harmony olhar fazer bb,0
ja tomeir tonirritar pq to acabar so querer aproveitar musiquinha to irritar,0
eitaaaaaaa ai ir ser ruim manter mochila dkqwpodkqopkd pq vento la ta bem ruim cuidar bom sorte pra pro guerreiro q vao aula em esse frio,0
reprovei msm físico quimico matemático intercorrêncio,0
decepcionadissimo resultado juri,0
hoje surfado surfista vir falar comigo bue bacano pedir insta ainda n mandar pedir,0
ainda acostumeir chegar vic nelsinho matheu estar lá,0
sddsr certo coisa,0
ai mor tanto coisa,0
whahehajs burro peguei ônibus q nome indicar ir pro Centro,0
foda vida ploretário,0
querer encontrar foto casamento jeremy 2016 porque Justin pegar tanto bichinho colo,0
elena pedir p salvar matt de aí morrer vira vampiro ficar c damon heheeheeeee,0
soco estômagar adventur lance telltalle,0
pq vc esconder rosto linda mesmooooo assimmm vida tar mt lombra my facer tar horrivel,0
deixar vácuo,0
enorme achar q em esse foto n pra ter mt noção n to achar outro,0
nao saber com si,0
namorar tá aqui Estado rio ir vela ai tão perto tão longe,0
ai jesus querer conversar aq amiga,0
querer chama snap,0
relacionamento tá ir água abaixo dever ter expor nada tudo energia ruim,0
sddsr algum coisa pena tempo volta pra trás,0
ver hoje zarar camiseta friends tão belezinha 100 real,0
processo tá ser tão difícil sei querer,0
Conversei gata direito hoje,0
n super hj amigo,0
amo tanto,0
sentir falta alguém agora sinto,0
percebi ver entrada de aquele sala meteorito hora fazer lembrar todo vez entrar em aquele museu mesmo entrada dizer sobre espaço agora haver nada lá,0
sentir saudade freqüência morena sinto,0
força ícone merda migo,0
to dopar remédio melhoro,0
assim pai povo morrer,0
li capaz conhecer algum música ter associar pessoa triste novo demais,0
morar q partir cei chamar dm q falar ir q alguém q saber aonde moro p bater kkkkkkk,0
jesus amadooooor melhor vídeo twitter revoltar povo virar pra,0
mt prego sinto apunhalar costa,0
noite n samu dormir cmg,0
acordei puto vibe bom um coisinha pequeno conseguir mudar mt cansaço emocional,0
amo tanto,0
to tanta sdd amiga qria todo dia rotino,0
chatear porque acabar ingresso pro show diomede baco ccsp semana vir,0
preciso começar série novaa tô nenhum,0
triste sair aci saber q beijarei bocar hoje,0
ai mano imagem dar medo pessoa morrer,0
presente intalar correios,0
olá yan an chegar pular algum refeição praticar performance programa gravar porque querer ficasse bom possível todo esforço gravação acabar provavelmente então ficar saúde pouco debilitar,0
poxar vc ir ficar comunicação nenhum arrrr,0
haahahaha rainhar crush mesmo outro q fazer fotografia,0
lightstick chegar hoje tá todo riscado,0
tô triste,0
meubolsominionsecreto próprio pai,0
sinto fazer mal p todo mundo q tar perto eu,0
fato coletivo beneficiar,0
vivian Anjo eriir outro anjo,0
continuar indignar cristiano,0
aiiiiii bichinho fazer muito falta aqui foto kiko,0
vontade sair cama,0
achar favoritona todo tempo ai deus saudade,0
querer ser dentisto tá bom,0
ar tão ausente em é perdão,0
certeza pessoo carinhoso kk,0
amo,0
texto joonie q fiz status wpp ficar 1lixinho amo,0
ai bicho olhar lacrimejar novo,0
ja trocar photocards taehyung ainda achar ninguém querer trocar,0
pois tipo coisa poder acontecer campeonato vc ver internacional vice campeonato fazer gol recuar pra jogar erro estar tempo todo mil foda time visivelmente cansar,0
cabelo tão lir cortar pq ir deixar crescer dnv hauahahaha ir deixar crescer novo sim deixar verdade,0
n acreditar q ur quebrar aaaaaaaaaaaar so oq faltar,0
tar esperar senhora limpem wc fazer xixi,0
mano cachorrar 10 ano ta tumor to tao triste,0
olhei amigo Deus aaaaaar calmo,0
querer selca shownu bicho,0
pai achar to dormir tão falar aniversário kkkkkkkkkkkk,0
querer ter foto fetus pra comparar perdi todo,0
mau tar fiquei triste,0
fiquei saber q yoga puc horário sao piores possível,0
querer mt colocar snaps au ta dar problema então sinto,0
so querer saber nome menino q dançar cmg trenzinho,0
feio mentir pra provar ponto candidato achar tô ser iludir idéia novo vcs desonesto intelectal igual velho,0
assisti “ pra todo garoto ameir ” ai coração querer namorar,0
querer ter ir pro santo grau hoje,0
ai gente jiminzinho idol,0
ah tentar esquecer ir ficar ruim tudo,0
terminar Chicago ir passar hora reblogar coisa tumblr poder dar luxo fazer agora senão tomo spoiler velho cara,0
ai mano amo mulher to triste d,0
tudo vc nao conseguir site tar lento dizer q vaga ja acabar ainda nao aparecer msg p eu,0
hoje show mamamoo to aqui cama querer tanto poder ir,0
Jimin tar tão lir performar serendipity,0
sentir falta alguém agora sim,0
aaaaaaaaaa nao amor meudeu cer tmb fiquei mt triste assisistir deu abençoe gringo line,0
dor muscular acabar dia,0
nãooo ignore pessoa feio ainda amar,0
Paulo capital pouco longe em é Kkkk,0
gente somi yoojung chorar,0
sentir falta carol hoje,0
querer ter ir comemorar niver Mary hj mila,0
coitar lenda força su Brasil amar,0
corpinho jk eh tao lir,0
tavo nada embora pouco antes,0
ei ir participar intermed,0
dois amor,0
ariano pete,0
tá saber bolsonaro esfaquear sério sim cara absurdo revoltar kkkkkkkkkkkkkkk bem fazer pra assim diálogo pessoa super considerar decepcionar pouco cadê amor gente,0
infelizmente gente poder ter tudo vida,0
so mto ansioso tb infelizmente desconto comir raper qd vejo ja acabo comida,0
so querer correio anónimo,0
amo r deussssssssssssssssssss,0
q ariano ir sentir culpar n querer desejar ficar lugar,0
sentir falta alguém agora sinto,0
meio aterrorizante cara tanto qualificação estar situação de esse,0
aaaaaaah saudade de esse época,0
bts vier brasil ir caralho fodido fracassar,0
sim mano deixar mt triste tento optar loja produzar próprio roupa geralmente sao mt cara mão mto dificil fugir de esse bosta,0
cara fico pensar q lugar carne pq gosto tantoo hauahaua achar difícil demais aeeee msm agora ir força ícone saber dia chegar logo atr pra seguir exemplo,0
79 1717 gu alexandroni car acabar chegar rn 79 1717 gu alexandroni kddd vc série mensagem cortar coração bruno,0
twitter nao mandar notificação Mention vejo um dois dia stalkear msm,0
ai to triste vou emic mexmo,0
to bem triste c heueehueeheu aff,0
2muito triste,0
caralho achar titanzinho ir carregar todo mundo,0
ligar p eu,0
querer tanto ir meet camila puto parir,0
to beber,0
gente querer namorar pra encher carinho amor cadê,0
tia tá ir pro Japão aqui,0
livro tao la casa antigo querer começar ler laranja mecanico,0
Real q to chao,0
amor ficar bem,0
ah mão punhetinhar,0
pq pessoa fazer demonio rabin,0
amor sempre abandonar,0
jisoo correr pra alcançar menina aeroporto ainda abraço Lisa,0
taylor ta maos dar ai coraçao,0
fazer tempo pessoa parar interagir comigo instagr pq feio,0
grandinho dever ser ruo tar miar pra gatas q janelar,0
parabém amor vidinha tão próximo antes saber amo ver obrigado tudo dia maravilhoso amo,0
mari voce merecer mur,0
ah poxa ruim português editora fazer ebook,0
falar ninguém,0
querer bué espalhar felicidade casa tudo dormir deixemme partilhar felicidade pff,0
chatear coisa cmg nunca dar certo,0
tudo seguir dar errar vida,0
imagem machuco alma,0
tar passar mt mal,0
mentira querer ficar doidão cabuloso mermo hj n ir,0
querer tá cuidar namorada,0
dia hoje dar vontade voltar Pré,0
dera show cancelar proteção menino ser primeiro lugar saber ir ser ir pedir deu pra tudo dar certo pensamento positivo armys ai to coração mão protectbtsinfortworth,0
dar vontade nada bro arrependimento bater,0
nao saber nao eh falta vontade ver,0
bts amo,0
sdds falar eu twitter,0
nunca ir superar filme marley,0
querer um amiguinho pra jogar squad pub,0
to cão querer bicudar todo mundo jeová Cadê paciêncio,0
